symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh605288,ST,100,paper_discipline_bull,77.799,70.023,-0.1071,条件单:stop_loss,0,2026-09-04 18:12:03
sh605580,Spring,100,paper_discipline_bull,24.413,29.927,0.2161,条件单:take_profit,2,2026-09-04 18:12:03
sh605580,Spring,100,paper_discipline_bull,27.729,25.684,-0.0811,条件单:stop_loss,1,2026-09-04 18:12:04
sh605499,Spring,93,paper_discipline_bull,145.906,134.256,-0.0872,条件单:stop_loss,11,2026-09-04 18:12:05
sh605300,Spring,100,paper_discipline_bull,9.288,8.691,-0.0717,条件单:stop_loss,7,2026-09-04 18:12:08
sh605399,Spring,94,paper_discipline_bull,13.894,13.127,-0.0627,空头信号卖出,1,2026-09-04 18:12:09
sh605399,Spring,94,paper_discipline_bull,13.714,13.966,0.0103,空头信号卖出,1,2026-09-04 18:12:09
sh605368,ST,100,paper_discipline_bull,6.887,6.344,-0.0862,条件单:stop_loss,16,2026-09-04 18:12:11
sh605366,Spring,100,paper_discipline_bull,10.911,13.057,0.1871,条件单:take_profit,2,2026-09-04 18:12:11
sh605366,Spring,100,paper_discipline_bull,13.083,13.966,0.059,空头信号卖出,2,2026-09-04 18:12:13
sh605369,Spring,90,paper_discipline_bull,17.858,16.533,-0.0816,条件单:stop_loss,16,2026-09-04 18:12:22
sh605507,Spring,98,screener_value_accumulation,16.426,16.164,-0.0238,空头信号卖出,2,2026-09-04 18:12:23
sh605599,Spring,100,paper_discipline_bull,14.134,16.683,0.1709,条件单:take_profit,22,2026-09-04 18:12:27
sh605398,Spring,100,paper_discipline_bull,18.962,21.199,0.1091,空头信号卖出,16,2026-09-04 18:12:33
sh605289,Spring,100,paper_discipline_bull,101.101,116.623,0.1443,条件单:take_profit,3,2026-09-04 18:12:35
